Stock,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,TodayDiff,PercentageChange,Average Price,Total Traded Quantity,Turnover,No of Trades,Deliverable Qty,Dly Qt to Traded Qty,status
1,09/27/18,3100.05,3114,3130.9,3075,3088.35,3088.1,-11.95,-0.385,3093.07,932370,2883883719,39854,652426,69.98,3
1,09/28/18,3088.1,3092,3099.9,2877.85,2913.25,2933.25,-154.85,-5.014,2954.74,832489,2459788186,85166,408568,49.08,1
1,10/01/18,2933.25,2910,2985.7,2850,2965.5,2973,39.75,1.355,2903.2,663628,1926642822,50106,391459,58.99,2
1,10/03/18,2973,2989,2995,2900,2907,2913.5,-59.5,-2.001,2952.46,503936,1487848954,68820,217993,43.26,1
1,10/04/18,2913.5,2881.1,2887,2713.15,2753,2763.5,-150,-5.148,2776.43,1172793,3256181792,130263,534651,45.59,1
1,10/05/18,2763.5,2758,2779.95,2692,2748.9,2740.75,-22.75,-0.823,2728.11,811688,2214376363,70059,364381,44.89,3
1,10/08/18,2740.75,2725,2885,2710.05,2873.1,2873.05,132.3,4.827,2820.3,762339,2150025302,65590,314468,41.25,2
1,10/09/18,2873.05,2896.6,2931.9,2870.15,2886.55,2891.75,18.7,0.651,2897,699147,2025425663,60980,383324,54.83,3
1,10/10/18,2891.75,2918,2993.65,2907.9,2919.95,2920.1,28.35,0.98,2950.6,1165353,3438495672,58215,881948,75.68,3
1,10/11/18,2920.1,2877,2934.9,2846.4,2879.95,2871,-49.1,-1.681,2881.48,635575,1831393999,82449,391245,61.56,1
1,10/12/18,2871,2892.5,2939.8,2875,2886.65,2893.95,22.95,0.799,2897.89,384692,1114795703,48451,199213,51.79,3
1,10/15/18,2893.95,2902,2914.5,2867,2881.3,2881.25,-12.7,-0.439,2880.97,209679,604078152.3,19500,75974,36.23,3
1,10/16/18,2881.25,2871,2911.3,2871,2894,2895.2,13.95,0.484,2892.78,609045,1761832055,32965,300064,49.27,3
1,10/17/18,2895.2,2915,2995,2766.25,2803.55,2807.55,-87.65,-3.027,2882.51,1625059,4684245621,94535,459781,28.29,1
1,10/19/18,2807.55,2802.9,2803.95,2675.1,2718.15,2712.75,-94.8,-3.377,2720.67,782281,2128328666,50597,388359,49.64,1
1,10/22/18,2712.75,2750,2766,2691.45,2740,2731.8,19.05,0.702,2732.43,312603,854165533.9,27216,117277,37.52,3
1,10/23/18,2731.8,2717,2744.9,2694,2738.2,2724.25,-7.55,-0.276,2717.63,463980,1260926162,43791,316521,68.22,3
1,10/24/18,2724.25,2767.1,2767.1,2660.15,2696.7,2701.65,-22.6,-0.83,2700.47,516142,1393824649,39502,247583,47.97,3
1,10/25/18,2701.65,2688.7,2715,2648,2698.35,2695.1,-6.55,-0.242,2682.78,700158,1878369108,61809,449775,64.24,3
1,10/26/18,2695.1,2704,2757,2672,2710,2705.35,10.25,0.38,2712.97,657518,1783829114,35021,457728,69.61,3
1,10/29/18,2705.35,2738,2769,2708,2745,2749.85,44.5,1.645,2741.29,453890,1244243492,34438,293416,64.64,2
1,10/30/18,2749.85,2759,2809.95,2735,2774.75,2773.9,24.05,0.875,2770.62,403508,1117966030,38944,202795,50.26,3
1,10/31/18,2773.9,2784.5,2820,2712.85,2753,2762.35,-11.55,-0.416,2771.1,762180,2112079679,70489,427828,56.13,3
1,11/01/18,2762.35,2778,2805,2749,2793.2,2792.25,29.9,1.082,2776.59,172451,478825681.6,20122,47825,27.73,2
1,11/02/18,2792.25,2849.95,2939.85,2838.55,2897,2896.6,104.35,3.737,2909.25,548045,1594401411,38884,152879,27.9,2
1,11/05/18,2896.6,2899,2900.7,2815,2845.4,2847.8,-48.8,-1.685,2845.46,248031,705762623.6,30840,91246,36.79,1
1,11/06/18,2847.8,2864,2963.95,2827.8,2855,2856.05,8.25,0.29,2854.35,248605,709604852.4,21003,90277,36.31,3
1,11/07/18,2856.05,2897,2897,2850,2891.15,2888.55,32.5,1.138,2885.75,37641,108622385.5,3039,12297,32.67,2
1,11/09/18,2888.55,2898,2965.5,2878.3,2959.9,2956.7,68.15,2.359,2942.37,275743,811338545.9,27295,75802,27.49,2
1,11/12/18,2956.7,2958.85,2976.5,2820.1,2834,2839.35,-117.35,-3.969,2886.73,280472,809648151.2,33144,108242,38.59,1
1,11/13/18,2839.35,2828,2898.45,2808,2872.3,2879.7,40.35,1.421,2847.97,269648,767949604.5,18747,36518,13.54,2
1,11/14/18,2879.7,2898.9,2927.4,2823,2851.85,2847.55,-32.15,-1.116,2879.5,263733,759419655.9,17801,80491,30.52,1
1,11/15/18,2847.55,2872,2934.9,2856.2,2919.7,2922.15,74.6,2.62,2912.96,341266,994093170.6,35366,116041,34,2
1,11/16/18,2922.15,2930,2970,2925.25,2954,2961.9,39.75,1.36,2948.75,383335,1130357491,24338,213125,55.6,2
1,11/19/18,2961.9,2973.3,2998.9,2963.1,2988,2980.65,18.75,0.633,2979.32,291764,869257413.5,22870,142403,48.81,3
1,11/20/18,2980.65,2988.9,2994.95,2941,2963.5,2960.1,-20.55,-0.689,2965.24,161818,479828727.3,14597,38484,23.78,3
1,11/21/18,2960.1,2952.6,2961.5,2892.2,2900.25,2912.05,-48.05,-1.623,2920.77,288328,842140093.6,25178,137343,47.63,1
1,11/22/18,2912.05,2901,2954.7,2872.15,2916,2917.75,5.7,0.196,2917.4,346980,1012277993,26882,142553,41.08,3
1,11/26/18,2917.75,2918,3104.7,2912.25,3096.1,3076,158.25,5.424,3004.23,645146,1938169612,49378,259044,40.15,2
1,11/27/18,3076,3068.35,3075,2950,2958,2958.15,-117.85,-3.831,3001.11,798702,2396993175,57100,368701,46.16,1
1,11/28/18,2958.15,2973,3015,2970,3002.05,2999.15,41,1.386,2998.84,650210,1949877552,36179,315075,48.46,2
1,11/29/18,2999.15,3025.95,3042.8,2996.65,3032.85,3016.8,17.65,0.589,3021.44,502846,1519318032,37253,275799,54.85,3
1,11/30/18,3016.8,3025,3061.8,3020,3055,3055.2,38.4,1.273,3046.36,418913,1276160552,33985,186940,44.63,2
1,12/03/18,3055.2,3050,3067.35,2999.05,3029.5,3039.9,-15.3,-0.501,3030.27,627118,1900336661,37095,317229,50.59,3
1,12/04/18,3039.9,3040,3091.25,3035,3079,3069.15,29.25,0.962,3064.25,427274,1309272552,39797,186831,43.73,3
1,12/05/18,3069.15,3059.9,3081.95,3028.4,3043.9,3052.5,-16.65,-0.542,3046.81,211238,643602341.8,17629,89797,42.51,3
1,12/06/18,3052.5,3028.2,3053.7,3005.05,3035,3026.75,-25.75,-0.844,3032.26,713055,2162169718,34687,474017,66.48,3
1,12/07/18,3026.75,3060,3077,3025.1,3066,3066.8,40.05,1.323,3048.35,365305,1113576488,25841,244754,67,2
1,12/10/18,3066.8,3025,3060,3005,3034,3046.5,-20.3,-0.662,3034,682813,2071655222,24004,498329,72.98,3
1,12/11/18,3046.5,3010,3062.5,2982,3049.7,3038.8,-7.7,-0.253,3028.88,443657,1343782481,41102,216132,48.72,3
1,12/12/18,3038.8,3055,3274.25,3040.6,3248,3258.65,219.85,7.235,3206.13,2188953,7018073273,103945,1024624,46.81,2
1,12/13/18,3258.65,3230,3340,3210.05,3329.85,3318.25,59.6,1.829,3285.75,1278210,4199874864,83298,483681,37.84,2
1,12/14/18,3318.25,3302,3350.8,3266.65,3315,3314.65,-3.6,-0.108,3308.3,920809,3046314402,88985,420177,45.63,3
1,12/17/18,3314.65,3316,3320,3265.3,3292,3286.1,-28.55,-0.861,3286.44,707590,2325451699,33581,408123,57.68,3
1,12/18/18,3286.1,3275.05,3324.65,3240,3297.05,3298.05,11.95,0.364,3289.28,910514,2994935230,48863,543723,59.72,3
1,12/19/18,3298.05,3305,3330.1,3280,3302.2,3305.2,7.15,0.217,3307.82,947007,3132526357,40050,660511,69.75,3
1,12/20/18,3305.2,3295.95,3380,3268.45,3372.3,3361.35,56.15,1.699,3322.89,388448,1290770181,26060,113731,29.28,2
1,12/21/18,3361.35,3361.35,3369,3311.5,3335.25,3324.15,-37.2,-1.107,3332.67,525895,1752633056,42293,223791,42.55,1
1,12/24/18,3324.15,3300,3301,3150,3166,3168.4,-155.75,-4.685,3197.52,655657,2096478724,46973,98805,15.07,1
1,12/26/18,3168.4,3160,3212,3136.05,3184.15,3175.2,6.8,0.215,3178.16,506895,1610995034,32767,118403,23.36,3
1,12/27/18,3175.2,3208.7,3210,3114.65,3129,3128.8,-46.4,-1.461,3159.15,357087,1128092302,22176,76121,21.32,1
1,12/28/18,3128.8,3138.05,3160,3110.75,3123.45,3122.6,-6.2,-0.198,3131.77,260717,816506078.4,17581,58520,22.45,3
1,12/31/18,3122.6,3143,3159.05,3087,3090,3104.25,-18.35,-0.588,3123.49,279055,871626888.6,21625,54652,19.58,3
1,01/01/19,3104.25,3089,3135,3073.3,3124,3127.6,23.35,0.752,3109.63,344239,1070456382,20359,28808,8.37,3
1,01/02/19,3127.6,3115,3117.3,3023.8,3025,3046.55,-81.05,-2.591,3063.61,597712,1831158925,49376,115842,19.38,1
1,01/03/19,3046.55,3032,3078,3006.3,3011.15,3014.65,-31.9,-1.047,3032.39,368413,1117171834,46424,77388,21.01,1
1,01/04/19,3014.65,3030,3045,2972.05,2985,2987.85,-26.8,-0.889,3009.32,405667,1220780056,32929,101891,25.12,3
1,01/07/19,2987.85,3020,3023,2952,2961,2957.95,-29.9,-1.001,2976.76,361881,1077233403,25060,126109,34.85,1
1,01/08/19,2957.95,2974,2994.5,2930.25,2957.2,2970.3,12.35,0.418,2970.06,354130,1051786760,27588,99991,28.24,3
1,01/09/19,2970.3,2985.1,2985.1,2907,2925,2937.45,-32.85,-1.106,2940.59,388001,1140951245,26966,146894,37.86,1
1,01/10/19,2937.45,2932,2949.95,2912.55,2915.5,2919.5,-17.95,-0.611,2928.65,452293,1324609269,33717,232048,51.3,3
1,01/11/19,2919.5,2923,2940.95,2885,2899.3,2899.25,-20.25,-0.694,2907.6,258996,753057122.9,19369,112279,43.35,3
1,01/14/19,2899.25,2901,2910.3,2856.05,2865.5,2867,-32.25,-1.112,2871.03,267722,768637159.7,23308,107755,40.25,1
1,01/15/19,2867,2879.7,2918.35,2867.35,2900,2910.95,43.95,1.533,2891.49,371767,1074961689,35606,185367,49.86,2
1,01/16/19,2910.95,2909,2914.95,2870.3,2877.05,2879.85,-31.1,-1.068,2893.69,261721,757339818.8,26982,138240,52.82,1
1,01/17/19,2879.85,2878.5,2936.9,2864,2903.65,2903.6,23.75,0.825,2903.25,515341,1496161742,43756,181442,35.21,3
1,01/18/19,2903.6,2916.4,2929.95,2863,2894.95,2898.75,-4.85,-0.167,2901.2,389524,1130087369,37512,161282,41.4,3
1,01/21/19,2898.75,2901,2909.85,2780,2783,2794.25,-104.5,-3.605,2821.28,628463,1773070151,52113,254752,40.54,1
1,01/22/19,2794.25,2795,2835,2742.5,2832,2824.9,30.65,1.097,2784.22,842837,2346647209,61631,327266,38.83,2
1,01/23/19,2824.9,2832,2851.45,2785.1,2794.35,2795.95,-28.95,-1.025,2815.59,326454,919159465.4,23195,81809,25.06,1
1,01/24/19,2795.95,2795,2828,2780.05,2798,2790.2,-5.75,-0.206,2798.93,240737,673806479.1,20053,62206,25.84,3
1,01/25/19,2790.2,2755,2788.75,2652.7,2671,2670.15,-120.05,-4.303,2716.82,775065,2105710323,46107,279323,36.04,1
1,01/28/19,2670.15,2680,2685,2586.75,2598.65,2598.6,-71.55,-2.68,2625.29,576248,1512820254,42060,196339,34.07,1
1,01/29/19,2598.6,2601.05,2656.85,2574.3,2623,2633.3,34.7,1.335,2622.59,666747,1748602479,56723,344620,51.69,2
1,01/30/19,2633.3,2627,2650,2591.6,2610,2611,-22.3,-0.847,2614.27,696557,1820990151,58058,291493,41.85,3
1,01/31/19,2611,2612.1,2634.7,2561,2624,2613.95,2.95,0.113,2598.94,1901346,4941492498,108392,919600,48.37,3
1,02/01/19,2613.95,2629.45,2839.35,2625,2811,2807.25,193.3,7.395,2751.7,3296513,9071019526,190938,882623,26.77,2
1,02/04/19,2807.25,2800,2844.95,2718.2,2801.5,2780.15,-27.1,-0.965,2787.5,991486,2763763925,56560,144506,14.57,3
1,02/05/19,2780.15,2804,2873.35,2800,2862,2854.55,74.4,2.676,2834.87,767865,2176794011,42111,127187,16.56,2
1,02/06/19,2854.55,2870,2892,2850,2875,2880.05,25.5,0.893,2872.26,445829,1280538264,30014,89687,20.12,3
1,02/07/19,2880.05,2885,2949.15,2885,2933,2939.05,59,2.049,2927.6,546196,1599044183,31709,88766,16.25,2
1,02/08/19,2939.05,2915,2960,2912.65,2942,2938.85,-0.2,-0.007,2939.48,544587,1600801982,40322,240925,44.24,3
1,02/11/19,2938.85,2915,2915.95,2804.55,2897.05,2889.05,-49.8,-1.695,2880.79,478111,1377338717,31630,175716,36.75,1
1,02/12/19,2889.05,2896.85,2896.85,2785,2802,2799.55,-89.5,-3.098,2835,627923,1780163639,61508,298007,47.46,1
1,02/13/19,2799.55,2800,2800,2725,2760,2751.45,-48.1,-1.718,2757.22,1667830,4598566889,57292,1202023,72.07,1
1,02/14/19,2751.45,2755.2,2891.65,2725.1,2785.4,2776.2,24.75,0.9,2807.77,661406,1857078884,43845,137791,20.83,3
1,02/15/19,2776.2,2785.4,2785.4,2678,2687,2696.45,-79.75,-2.873,2710.47,700634,1899050311,49382,274068,39.12,1
1,02/18/19,2696.45,2690,2704.9,2660.45,2684,2683.55,-12.9,-0.478,2683.54,433854,1164265943,28765,191734,44.19,3
1,02/19/19,2683.55,2687,2713.2,2628.9,2636.9,2636.85,-46.7,-1.74,2678.53,684524,1833515487,33271,300296,43.87,1
1,02/20/19,2636.85,2646.05,2661.75,2606.6,2629,2623.75,-13.1,-0.497,2621.58,605830,1588229914,41583,247294,40.82,3
1,02/21/19,2623.75,2632,2657,2581.5,2653.45,2641.25,17.5,0.667,2620.5,736959,1931200029,52786,236194,32.05,3
1,02/22/19,2641.25,2652.9,2697.9,2620,2678.45,2679.85,38.6,1.461,2674.59,720407,1926791323,37680,229602,31.87,2
1,02/25/19,2679.85,2690,2723.6,2690,2715,2712.5,32.65,1.218,2709.75,443819,1202637130,34644,147959,33.34,2
1,02/26/19,2712.5,2706.55,2713,2614,2676.1,2689.05,-23.45,-0.865,2672.05,751767,2008758895,46236,199133,26.49,3
1,02/27/19,2689.05,2695,2743,2661,2672.7,2678.55,-10.5,-0.39,2703.32,581837,1572890409,35683,169560,29.14,3
1,02/28/19,2678.55,2700.1,2707.6,2620,2630,2628.1,-50.45,-1.883,2639.22,870312,2296946254,58789,360092,41.38,1
1,03/01/19,2628.1,2649.9,2690.6,2640.05,2682,2675.6,47.5,1.807,2671.96,918224,2453459024,48034,463399,50.47,2
1,03/05/19,2675.6,2669.95,2822,2652.05,2794,2795.65,120.05,4.487,2751.7,1107587,3047742717,75722,332085,29.98,2
1,03/06/19,2795.65,2795,2815,2742,2769,2765.85,-29.8,-1.066,2766.96,631138,1746332315,56984,174330,27.62,1
1,03/07/19,2765.85,2770,2779,2721,2724.95,2730.1,-35.75,-1.293,2743.88,394045,1081212523,39967,104297,26.47,1
1,03/08/19,2730.1,2731,2758.45,2699.95,2747.2,2740.35,10.25,0.375,2720.51,674840,1835906041,33701,309538,45.87,3
1,03/11/19,2740.35,2745,2828.4,2745,2809.5,2814.75,74.4,2.715,2806.52,857601,2406870742,50022,243298,28.37,2
1,03/12/19,2814.75,2840,2849.4,2790.1,2802.85,2808.45,-6.3,-0.224,2810.08,840207,2361045416,54787,317164,37.75,3
1,03/13/19,2808.45,2814,2828,2790.6,2810,2803.65,-4.8,-0.171,2810.97,380361,1069184131,40228,123867,32.57,3
1,03/14/19,2803.65,2813,2818,2744.1,2753,2751.7,-51.95,-1.853,2765.76,497697,1376511546,36839,130688,26.26,1
1,03/15/19,2751.7,2771,2771,2717.1,2735.85,2735.85,-15.85,-0.576,2737.43,916870,2509867236,56174,476636,51.99,3
1,03/18/19,2735.85,2745,2763.15,2662,2671,2669.5,-66.35,-2.425,2699.63,830642,2242422734,50718,378698,45.59,1
1,03/19/19,2669.5,2659,2659,2601,2615,2614.05,-55.45,-2.077,2615.19,978189,2558153843,75876,325764,33.3,1
1,03/20/19,2614.05,2614.05,2645,2593.05,2608,2609.15,-4.9,-0.187,2617.96,877100,2296212737,54589,313680,35.76,3
1,03/22/19,2609.15,2624.45,2637.95,2594.05,2601,2603.3,-5.85,-0.224,2614.75,566228,1480541879,62469,244169,43.12,3
1,03/25/19,2603.3,2594,2608.8,2537.05,2572,2575.7,-27.6,-1.06,2571.79,854446,2197457216,79002,337880,39.54,1
1,03/26/19,2575.7,2586,2604.7,2546.8,2574.5,2574.45,-1.25,-0.049,2572.87,555742,1429851330,49692,236022,42.47,3
1,03/27/19,2574.45,2593.8,2594,2535,2538.35,2543.2,-31.25,-1.214,2562.13,760530,1948575153,57977,432481,56.87,1
1,03/28/19,2543.2,2550,2558,2515,2530,2525.75,-17.45,-0.686,2529.57,1147361,2902332000,91193,581596,50.69,3
1,03/29/19,2525.75,2540,2577.75,2526.2,2552.1,2553.15,27.4,1.085,2551.36,1164408,2970824341,83625,508096,43.64,2
1,04/01/19,2553.15,2573,2593.4,2545,2555,2558.5,5.35,0.21,2576.57,832495,2144981786,56293,405111,48.66,3
1,04/02/19,2558.5,2550.4,2599,2545,2577.95,2569.95,11.45,0.448,2579.95,1063757,2744442226,61026,474196,44.58,3
1,04/03/19,2569.95,2586.95,2594,2567,2580.3,2580.45,10.5,0.409,2582.36,1427316,3685838652,57665,1082919,75.87,3
1,04/04/19,2580.45,2599.95,2648.7,2595,2630,2637.2,56.75,2.199,2623.98,2007440,5267489857,94022,785627,39.14,2
1,04/05/19,2637.2,2652,2664,2605.1,2622,2618.4,-18.8,-0.713,2625.89,722753,1897866521,44445,264904,36.65,3
1,04/08/19,2618.4,2628,2643.95,2581,2590,2586.85,-31.55,-1.205,2604.29,723035,1882989420,42623,286088,39.57,1
1,04/09/19,2586.85,2590,2631.95,2568.8,2631,2623.65,36.8,1.423,2598.79,769508,1999788816,45187,312354,40.59,2
1,04/10/19,2623.65,2619,2619,2586.8,2591.95,2594.4,-29.25,-1.115,2598.14,672025,1746016021,50898,354299,52.72,1
1,04/11/19,2594.4,2600,2612,2589.65,2600,2601.1,6.7,0.258,2602.58,608414,1583445309,29971,383068,62.96,3
1,04/12/19,2601.1,2597,2644.8,2591.15,2635,2639.9,38.8,1.492,2624.78,925046,2428038029,44669,487272,52.68,2
1,04/15/19,2639.9,2653,2710.9,2646.05,2702.95,2700.7,60.8,2.303,2690.92,958245,2578563773,58471,348158,36.33,2
1,04/16/19,2700.7,2723.75,2749.9,2715,2740.55,2739.65,38.95,1.442,2735.41,741047,2027068617,36378,383648,51.77,2
1,04/18/19,2739.65,2742.9,2759.9,2732.55,2742.4,2741.55,1.9,0.069,2746.08,563893,1548496557,42184,333054,59.06,3
1,04/22/19,2741.55,2741.55,2749.95,2685,2690,2689.5,-52.05,-1.899,2714.39,453998,1232328011,32064,241064,53.1,1
1,04/23/19,2689.5,2689,2727.35,2615,2640,2638.05,-51.45,-1.913,2692.22,395502,1064778643,25875,129576,32.76,1
1,04/24/19,2638.05,2650,2661.6,2582.15,2615.9,2611.9,-26.15,-0.991,2604.23,940782,2450010880,60397,503413,53.51,3
1,04/25/19,2611.9,2618,2638,2597.65,2610.85,2612.25,0.35,0.013,2616.74,690718,1807429592,46303,391265,56.65,3
1,04/26/19,2612.25,2610,2616.75,2573.7,2593.45,2604,-8.25,-0.316,2599.62,727578,1891428226,35513,291850,40.11,3
1,04/30/19,2604,2573,2574,2477,2505.05,2511.85,-92.15,-3.539,2519.33,1634120,4116882220,111435,567158,34.71,1
1,05/02/19,2511.85,2510,2569.4,2492.5,2555,2551.7,39.85,1.586,2544.98,937946,2387050770,64587,472538,50.38,2
1,05/03/19,2551.7,2550,2587,2537.4,2563.2,2565.4,13.7,0.537,2567.53,674666,1732226113,32739,318523,47.21,3
1,05/06/19,2565.4,2540,2563,2525.1,2530.2,2531.3,-34.1,-1.329,2541.08,463670,1178224624,28592,258224,55.69,1
1,05/07/19,2531.3,2567.9,2568,2521.5,2529,2527.35,-3.95,-0.156,2546.23,347427,884627610.9,29584,129747,37.35,3
1,05/08/19,2527.35,2525.8,2540.85,2481.6,2496,2499.7,-27.65,-1.094,2515.26,406025,1021259081,32136,176406,43.45,1
1,05/09/19,2499.7,2499,2555,2490.6,2540,2537.75,38.05,1.522,2536.33,585480,1484972151,40511,203100,34.69,2
1,05/10/19,2537.75,2535,2560,2500.05,2506.05,2507.3,-30.45,-1.2,2529.09,332771,841608628.2,23272,118956,35.75,1
1,05/13/19,2507.3,2507.3,2537.5,2500,2509.05,2510.75,3.45,0.138,2520.21,313902,791100264.9,23484,117837,37.54,3
1,05/14/19,2510.75,2508,2534.8,2475,2505,2509.75,-1,-0.04,2499.68,396304,990631984.6,40286,143480,36.2,3
1,05/15/19,2509.75,2525,2538.6,2483,2490,2493.4,-16.35,-0.651,2515.7,438740,1103737834,33769,161126,36.72,3
1,05/16/19,2493.4,2495,2561,2488,2550,2520.3,26.9,1.079,2509.89,283127,710617438.1,20064,79425,28.05,2
1,05/17/19,2520.3,2523,2637,2521.8,2625,2622.55,102.25,4.057,2595.27,962165,2497074893,61757,296985,30.87,2
1,05/20/19,2622.55,2690,2742,2633.55,2730,2713.45,90.9,3.466,2697.88,722330,1948761384,47323,252067,34.9,2
1,05/21/19,2713.45,2725,2726.95,2648,2657.25,2657.2,-56.25,-2.073,2681.42,445944,1195764383,47821,201785,45.25,1
1,05/22/19,2657.2,2657.4,2714.7,2638,2705,2699.65,42.45,1.598,2686.2,463923,1246191385,48076,145640,31.39,2
1,05/23/19,2699.65,2740,2800.15,2707.9,2753,2743.5,43.85,1.624,2758.92,1177415,3248392405,60773,498573,42.34,2
1,05/24/19,2743.5,2753,2845,2750,2840,2828.45,84.95,3.096,2801.17,756746,2119776720,39379,293433,38.78,2
1,05/27/19,2828.45,2840,2850,2800.35,2813.35,2821.2,-7.25,-0.256,2826.34,422121,1193055846,24519,64046,15.17,3
1,05/28/19,2821.2,2828,2828,2735,2749,2743.1,-78.1,-2.768,2760.78,842709,2326535338,58319,430463,51.08,1
1,05/29/19,2743.1,2757.95,2757.95,2702.8,2725.95,2725.5,-17.6,-0.642,2719.71,528550,1437503513,38007,192268,36.38,3
1,05/30/19,2725.5,2730,2743.95,2701.2,2734.6,2715.2,-10.3,-0.378,2717.38,406544,1104736527,22296,143871,35.39,3
1,05/31/19,2715.2,2737.7,2763.15,2665,2672.95,2680.25,-34.95,-1.287,2712.82,683661,1854652171,43623,195398,28.58,1
1,06/03/19,2680.25,2712,2859.15,2712,2835,2840.25,160,5.97,2809.08,1911409,5369306046,95720,532321,27.85,2
1,06/04/19,2840.25,2833,2835,2745,2759,2752.7,-87.55,-3.082,2780.44,1051402,2923360662,56618,315324,29.99,1
1,06/06/19,2752.7,2765,2796,2716.1,2793.9,2788.75,36.05,1.31,2752.48,1231094,3388555936,61022,489048,39.72,2
1,06/07/19,2788.75,2790,2812,2731.9,2762,2762.8,-25.95,-0.931,2774.36,841021,2333298473,50592,253234,30.11,3
1,06/10/19,2762.8,2794,2794,2717.2,2738.05,2745,-17.8,-0.644,2748.36,493407,1356058620,35014,125394,25.41,3
1,06/11/19,2745,2760,2793,2745.3,2776.2,2776.15,31.15,1.135,2774.26,465376,1291075651,28557,78852,16.94,2
1,06/12/19,2776.15,2767,2769.9,2720.05,2730,2728.05,-48.1,-1.733,2739.57,521559,1428845693,40738,245143,47,1
1,06/13/19,2728.05,2730,2772,2685.35,2704,2705.1,-22.95,-0.841,2708.27,480205,1300523130,41158,177909,37.05,3
1,06/14/19,2705.1,2700,2719.5,2660.1,2662.95,2670.3,-34.8,-1.286,2683.37,320455,859898430.2,30091,102300,31.92,1
1,06/17/19,2670.3,2665,2684.2,2636,2641,2648.25,-22.05,-0.826,2656.59,484673,1287577836,31761,226646,45.64,3
1,06/18/19,2648.25,2650.05,2683,2635,2672,2667.8,19.55,0.738,2667.43,469539,1252461274,40808,208171,43.25,3
1,06/19/19,2667.8,2680,2680,2572.55,2610,2606.15,-61.65,-2.311,2616.17,552137,1444482946,31661,162615,29.45,1
1,06/20/19,2606.15,2610,2669.7,2600,2661.8,2665.7,59.55,2.285,2644.38,692167,1830350682,35379,392468,56.7,2
1,06/21/19,2665.7,2659.95,2699,2592.9,2613,2606,-59.7,-2.24,2640.61,903440,2385629794,66927,446194,49.39,1
1,06/24/19,2606,2606,2606,2540.7,2571,2586.25,-19.75,-0.758,2567.44,725058,1861544362,58220,199159,27.47,3
1,06/25/19,2586.25,2571,2603.5,2550,2584.7,2584.65,-1.6,-0.062,2585.22,412936,1067529385,32007,119766,29,3
1,06/26/19,2584.65,2577,2603.95,2557.8,2573.5,2573.6,-11.05,-0.428,2579.12,470716,1214032947,51542,217236,46.15,3
1,06/27/19,2573.6,2585,2617.8,2571.05,2591.1,2598.4,24.8,0.964,2602.87,1174382,3056767916,41465,689241,58.69,3
1,06/28/19,2598.4,2598.55,2600.6,2572.05,2590,2581.5,-16.9,-0.65,2586.9,265726,687406521,21860,81566,30.7,3
1,07/01/19,2581.5,2596,2639.5,2590,2613,2616.5,35,1.356,2619.31,728762,1908855332,61875,262247,35.99,2
1,07/02/19,2616.5,2596.5,2618.8,2571.05,2597.45,2597.05,-19.45,-0.743,2591.26,532893,1380863375,32592,141416,26.54,3
1,07/03/19,2597.05,2601,2613.8,2582.4,2588.05,2587.5,-9.55,-0.368,2593.64,419366,1087683887,24909,204823,48.84,3
1,07/04/19,2587.5,2590.25,2618,2585,2607.85,2606.15,18.65,0.721,2601.73,446710,1162218382,28391,193243,43.26,3
1,07/05/19,2606.15,2618,2620,2500,2505.75,2512.3,-93.85,-3.601,2557.8,501715,1283286217,39606,184280,36.73,1
1,07/08/19,2512.3,2499,2499,2360,2380.1,2380.15,-132.15,-5.26,2399.8,1256185,3014586918,74767,423651,33.73,1
1,07/09/19,2380.15,2380,2458.5,2373.6,2455.4,2444.1,63.95,2.687,2420.45,763513,1848048739,48922,311332,40.78,2
1,07/10/19,2444.1,2450,2459,2392,2400.05,2400,-44.1,-1.804,2421.92,458641,1110790709,49180,183636,40.04,1
1,07/11/19,2400,2428,2520,2385.25,2510.05,2507.8,107.8,4.492,2472.28,1163266,2875914980,50879,497139,42.74,2
1,07/12/19,2507.8,2502,2584.4,2472.4,2557,2569.8,62,2.472,2541.6,1397898,3552901418,79594,544744,38.97,2
1,07/15/19,2569.8,2552,2579.9,2514.2,2545,2545.55,-24.25,-0.944,2546.13,769562,1959402599,46772,197020,25.6,3
1,07/16/19,2545.55,2515,2569.45,2487.15,2543,2544.35,-1.2,-0.047,2534.05,632082,1601729932,43851,149617,23.67,3
1,07/17/19,2544.35,2521,2556.6,2505.05,2520,2522.95,-21.4,-0.841,2532.23,497857,1260686548,39276,162048,32.55,3
1,07/18/19,2522.95,2519.9,2555,2466.65,2483.9,2479.45,-43.5,-1.724,2515.71,977841,2459967739,62221,434363,44.42,1
1,07/19/19,2479.45,2480.05,2507.35,2378.95,2396,2387.4,-92.05,-3.713,2426.61,1059276,2570454441,59400,410734,38.77,1
1,07/22/19,2387.4,2387.4,2454,2360.65,2411.95,2403.7,16.3,0.683,2415.57,1136002,2744089830,82480,497585,43.8,3
1,07/23/19,2403.7,2415.55,2480,2401.7,2465,2469.3,65.6,2.729,2449.37,812373,1989805817,50986,326605,40.2,2
1,07/24/19,2469.3,2452.55,2492.65,2396.3,2403,2403.4,-65.9,-2.669,2431.08,619043,1504941782,51789,233897,37.78,1
1,07/25/19,2403.4,2416,2448,2380.1,2388.05,2386.5,-16.9,-0.703,2401.83,812832,1952288158,38760,343867,42.3,3
